CUID,Species,Year,LGL counts,Total run,Region
171,Lake Sockeye,1950,NA,NA,Skeena
171,Lake Sockeye,1951,NA,NA,Skeena
171,Lake Sockeye,1952,NA,NA,Skeena
171,Lake Sockeye,1953,NA,NA,Skeena
171,Lake Sockeye,1954,NA,NA,Skeena
171,Lake Sockeye,1955,NA,NA,Skeena
171,Lake Sockeye,1956,NA,NA,Skeena
171,Lake Sockeye,1957,NA,NA,Skeena
171,Lake Sockeye,1958,NA,NA,Skeena
171,Lake Sockeye,1959,NA,NA,Skeena
171,Lake Sockeye,1960,7770,10404,Skeena
171,Lake Sockeye,1961,29417,38663,Skeena
171,Lake Sockeye,1962,22079,29891,Skeena
171,Lake Sockeye,1963,19981,23798,Skeena
171,Lake Sockeye,1964,4218,5645,Skeena
171,Lake Sockeye,1965,17539,22335,Skeena
171,Lake Sockeye,1966,18649,26559,Skeena
171,Lake Sockeye,1967,27752,41234,Skeena
171,Lake Sockeye,1968,33302,46862,Skeena
171,Lake Sockeye,1969,6660,8738,Skeena
171,Lake Sockeye,1970,4995,6569,Skeena
171,Lake Sockeye,1971,2553,3449,Skeena
171,Lake Sockeye,1972,8881,12102,Skeena
171,Lake Sockeye,1973,8881,12627,Skeena
171,Lake Sockeye,1974,3885,5726,Skeena
171,Lake Sockeye,1975,1332,1665,Skeena
171,Lake Sockeye,1976,6660,9141,Skeena
171,Lake Sockeye,1977,15541,21416,Skeena
171,Lake Sockeye,1978,19981,27958,Skeena
171,Lake Sockeye,1979,19981,27234,Skeena
171,Lake Sockeye,1980,33302,46336,Skeena
171,Lake Sockeye,1981,1998,2745,Skeena
171,Lake Sockeye,1982,10546,15318,Skeena
171,Lake Sockeye,1983,14431,16999,Skeena
171,Lake Sockeye,1984,8881,11507,Skeena
171,Lake Sockeye,1985,8881,12429,Skeena
171,Lake Sockeye,1986,23311,31860,Skeena
171,Lake Sockeye,1987,11101,13270,Skeena
171,Lake Sockeye,1988,14431,23145,Skeena
171,Lake Sockeye,1989,16576,22229,Skeena
171,Lake Sockeye,1990,11101,15555,Skeena
171,Lake Sockeye,1991,24421,36394,Skeena
171,Lake Sockeye,1992,17761,30509,Skeena
171,Lake Sockeye,1993,16651,26661,Skeena
171,Lake Sockeye,1994,14431,20658,Skeena
171,Lake Sockeye,1995,18871,30139,Skeena
171,Lake Sockeye,1996,27752,47538,Skeena
171,Lake Sockeye,1997,26642,54391,Skeena
171,Lake Sockeye,1998,20536,27116,Skeena
171,Lake Sockeye,1999,5550,7050,Skeena
171,Lake Sockeye,2000,12087,17995,Skeena
171,Lake Sockeye,2001,19630,24146,Skeena
171,Lake Sockeye,2002,4346,6002,Skeena
171,Lake Sockeye,2003,64724,77736,Skeena
171,Lake Sockeye,2004,15951,18662,Skeena
171,Lake Sockeye,2005,13324,15006,Skeena
171,Lake Sockeye,2006,11489,14204,Skeena
171,Lake Sockeye,2007,35091,42937,Skeena
171,Lake Sockeye,2008,985,1153,Skeena
171,Lake Sockeye,2009,29550,31837,Skeena
171,Lake Sockeye,2010,79168,86221,Skeena
171,Lake Sockeye,2011,44309,51783,Skeena
171,Lake Sockeye,2012,36410,42314,Skeena
171,Lake Sockeye,2013,30504,32550,Skeena
171,Lake Sockeye,2014,11609,12757,Skeena
171,Lake Sockeye,2015,23622,24972,Skeena
171,Lake Sockeye,2016,66659,75920,Skeena
171,Lake Sockeye,2017,13876,14112,Skeena
171,Lake Sockeye,2018,3282,3442,Skeena
171,Lake Sockeye,2019,4311,4730,Skeena
171,Lake Sockeye,2020,466,495,Skeena
171,Lake Sockeye,2021,12655,13820,Skeena
171,Lake Sockeye,2022,23511,25643,Skeena
171,Lake Sockeye,2023,574,625,Skeena
172,Lake Sockeye,1950,NA,NA,Skeena
172,Lake Sockeye,1951,NA,NA,Skeena
172,Lake Sockeye,1952,NA,NA,Skeena
172,Lake Sockeye,1953,NA,NA,Skeena
172,Lake Sockeye,1954,NA,NA,Skeena
172,Lake Sockeye,1955,NA,NA,Skeena
172,Lake Sockeye,1956,NA,NA,Skeena
172,Lake Sockeye,1957,NA,NA,Skeena
172,Lake Sockeye,1958,NA,NA,Skeena
172,Lake Sockeye,1959,NA,NA,Skeena
172,Lake Sockeye,1960,NA,NA,Skeena
172,Lake Sockeye,1961,NA,NA,Skeena
172,Lake Sockeye,1962,NA,NA,Skeena
172,Lake Sockeye,1963,NA,NA,Skeena
172,Lake Sockeye,1964,NA,NA,Skeena
172,Lake Sockeye,1965,NA,NA,Skeena
172,Lake Sockeye,1966,NA,NA,Skeena
172,Lake Sockeye,1967,NA,NA,Skeena
172,Lake Sockeye,1968,NA,NA,Skeena
172,Lake Sockeye,1969,NA,NA,Skeena
172,Lake Sockeye,1970,NA,NA,Skeena
172,Lake Sockeye,1971,NA,NA,Skeena
172,Lake Sockeye,1972,NA,NA,Skeena
172,Lake Sockeye,1973,NA,NA,Skeena
172,Lake Sockeye,1974,NA,NA,Skeena
172,Lake Sockeye,1975,NA,NA,Skeena
172,Lake Sockeye,1976,NA,NA,Skeena
172,Lake Sockeye,1977,NA,NA,Skeena
172,Lake Sockeye,1978,NA,NA,Skeena
172,Lake Sockeye,1979,NA,NA,Skeena
172,Lake Sockeye,1980,NA,NA,Skeena
172,Lake Sockeye,1981,NA,NA,Skeena
172,Lake Sockeye,1982,NA,NA,Skeena
172,Lake Sockeye,1983,NA,NA,Skeena
172,Lake Sockeye,1984,NA,NA,Skeena
172,Lake Sockeye,1985,NA,NA,Skeena
172,Lake Sockeye,1986,NA,NA,Skeena
172,Lake Sockeye,1987,NA,NA,Skeena
172,Lake Sockeye,1988,NA,NA,Skeena
172,Lake Sockeye,1989,NA,NA,Skeena
172,Lake Sockeye,1990,NA,NA,Skeena
172,Lake Sockeye,1991,NA,NA,Skeena
172,Lake Sockeye,1992,NA,NA,Skeena
172,Lake Sockeye,1993,NA,NA,Skeena
172,Lake Sockeye,1994,NA,NA,Skeena
172,Lake Sockeye,1995,NA,NA,Skeena
172,Lake Sockeye,1996,NA,NA,Skeena
172,Lake Sockeye,1997,NA,NA,Skeena
172,Lake Sockeye,1998,NA,NA,Skeena
172,Lake Sockeye,1999,NA,NA,Skeena
172,Lake Sockeye,2000,NA,NA,Skeena
172,Lake Sockeye,2001,NA,NA,Skeena
172,Lake Sockeye,2002,NA,NA,Skeena
172,Lake Sockeye,2003,NA,NA,Skeena
172,Lake Sockeye,2004,NA,NA,Skeena
172,Lake Sockeye,2005,NA,NA,Skeena
172,Lake Sockeye,2006,NA,NA,Skeena
172,Lake Sockeye,2007,NA,NA,Skeena
172,Lake Sockeye,2008,NA,NA,Skeena
172,Lake Sockeye,2009,NA,NA,Skeena
172,Lake Sockeye,2010,NA,NA,Skeena
172,Lake Sockeye,2011,NA,NA,Skeena
172,Lake Sockeye,2012,NA,NA,Skeena
172,Lake Sockeye,2013,NA,NA,Skeena
172,Lake Sockeye,2014,NA,NA,Skeena
172,Lake Sockeye,2015,NA,NA,Skeena
172,Lake Sockeye,2016,NA,NA,Skeena
172,Lake Sockeye,2017,NA,NA,Skeena
172,Lake Sockeye,2018,NA,NA,Skeena
172,Lake Sockeye,2019,NA,NA,Skeena
172,Lake Sockeye,2020,NA,NA,Skeena
173,Lake Sockeye,1950,NA,NA,Skeena
173,Lake Sockeye,1951,NA,NA,Skeena
173,Lake Sockeye,1952,NA,NA,Skeena
173,Lake Sockeye,1953,NA,NA,Skeena
173,Lake Sockeye,1954,NA,NA,Skeena
173,Lake Sockeye,1955,NA,NA,Skeena
173,Lake Sockeye,1956,NA,NA,Skeena
173,Lake Sockeye,1957,NA,NA,Skeena
173,Lake Sockeye,1958,NA,NA,Skeena
173,Lake Sockeye,1959,NA,NA,Skeena
173,Lake Sockeye,1960,NA,NA,Skeena
173,Lake Sockeye,1961,NA,NA,Skeena
173,Lake Sockeye,1962,NA,NA,Skeena
173,Lake Sockeye,1963,NA,NA,Skeena
173,Lake Sockeye,1964,NA,NA,Skeena
173,Lake Sockeye,1965,NA,NA,Skeena
173,Lake Sockeye,1966,NA,NA,Skeena
173,Lake Sockeye,1967,NA,NA,Skeena
173,Lake Sockeye,1968,NA,NA,Skeena
173,Lake Sockeye,1969,NA,NA,Skeena
173,Lake Sockeye,1970,NA,NA,Skeena
173,Lake Sockeye,1971,NA,NA,Skeena
173,Lake Sockeye,1972,NA,NA,Skeena
173,Lake Sockeye,1973,NA,NA,Skeena
173,Lake Sockeye,1974,NA,NA,Skeena
173,Lake Sockeye,1975,NA,NA,Skeena
173,Lake Sockeye,1976,NA,NA,Skeena
173,Lake Sockeye,1977,NA,NA,Skeena
173,Lake Sockeye,1978,NA,NA,Skeena
173,Lake Sockeye,1979,NA,NA,Skeena
173,Lake Sockeye,1980,NA,NA,Skeena
173,Lake Sockeye,1981,NA,NA,Skeena
173,Lake Sockeye,1982,NA,NA,Skeena
173,Lake Sockeye,1983,NA,NA,Skeena
173,Lake Sockeye,1984,NA,NA,Skeena
173,Lake Sockeye,1985,NA,NA,Skeena
173,Lake Sockeye,1986,NA,NA,Skeena
173,Lake Sockeye,1987,NA,NA,Skeena
173,Lake Sockeye,1988,NA,NA,Skeena
173,Lake Sockeye,1989,NA,NA,Skeena
173,Lake Sockeye,1990,NA,NA,Skeena
173,Lake Sockeye,1991,NA,NA,Skeena
173,Lake Sockeye,1992,NA,NA,Skeena
173,Lake Sockeye,1993,NA,NA,Skeena
173,Lake Sockeye,1994,NA,NA,Skeena
173,Lake Sockeye,1995,NA,NA,Skeena
173,Lake Sockeye,1996,NA,NA,Skeena
173,Lake Sockeye,1997,NA,NA,Skeena
173,Lake Sockeye,1998,NA,NA,Skeena
173,Lake Sockeye,1999,NA,NA,Skeena
173,Lake Sockeye,2000,NA,NA,Skeena
173,Lake Sockeye,2001,NA,NA,Skeena
173,Lake Sockeye,2002,NA,NA,Skeena
173,Lake Sockeye,2003,NA,NA,Skeena
173,Lake Sockeye,2004,NA,NA,Skeena
173,Lake Sockeye,2005,NA,NA,Skeena
173,Lake Sockeye,2006,NA,NA,Skeena
173,Lake Sockeye,2007,NA,NA,Skeena
173,Lake Sockeye,2008,NA,NA,Skeena
173,Lake Sockeye,2009,NA,NA,Skeena
173,Lake Sockeye,2010,NA,NA,Skeena
173,Lake Sockeye,2011,NA,NA,Skeena
173,Lake Sockeye,2012,NA,NA,Skeena
173,Lake Sockeye,2013,NA,NA,Skeena
173,Lake Sockeye,2014,NA,NA,Skeena
173,Lake Sockeye,2015,NA,NA,Skeena
173,Lake Sockeye,2016,NA,NA,Skeena
173,Lake Sockeye,2017,NA,NA,Skeena
173,Lake Sockeye,2018,NA,NA,Skeena
173,Lake Sockeye,2019,NA,NA,Skeena
173,Lake Sockeye,2020,NA,NA,Skeena
174,Lake Sockeye,1950,NA,NA,Skeena
174,Lake Sockeye,1951,NA,NA,Skeena
174,Lake Sockeye,1952,NA,NA,Skeena
174,Lake Sockeye,1953,NA,NA,Skeena
174,Lake Sockeye,1954,NA,NA,Skeena
174,Lake Sockeye,1955,NA,NA,Skeena
174,Lake Sockeye,1956,NA,NA,Skeena
174,Lake Sockeye,1957,NA,NA,Skeena
174,Lake Sockeye,1958,NA,NA,Skeena
174,Lake Sockeye,1959,NA,NA,Skeena
174,Lake Sockeye,1960,NA,NA,Skeena
174,Lake Sockeye,1961,NA,NA,Skeena
174,Lake Sockeye,1962,NA,NA,Skeena
174,Lake Sockeye,1963,NA,NA,Skeena
174,Lake Sockeye,1964,NA,NA,Skeena
174,Lake Sockeye,1965,NA,NA,Skeena
174,Lake Sockeye,1966,NA,NA,Skeena
174,Lake Sockeye,1967,NA,NA,Skeena
174,Lake Sockeye,1968,NA,NA,Skeena
174,Lake Sockeye,1969,NA,NA,Skeena
174,Lake Sockeye,1970,NA,NA,Skeena
174,Lake Sockeye,1971,NA,NA,Skeena
174,Lake Sockeye,1972,NA,NA,Skeena
174,Lake Sockeye,1973,NA,NA,Skeena
174,Lake Sockeye,1974,NA,NA,Skeena
174,Lake Sockeye,1975,NA,NA,Skeena
174,Lake Sockeye,1976,NA,NA,Skeena
174,Lake Sockeye,1977,NA,NA,Skeena
174,Lake Sockeye,1978,NA,NA,Skeena
174,Lake Sockeye,1979,NA,NA,Skeena
174,Lake Sockeye,1980,NA,NA,Skeena
174,Lake Sockeye,1981,NA,NA,Skeena
174,Lake Sockeye,1982,NA,NA,Skeena
174,Lake Sockeye,1983,NA,NA,Skeena
174,Lake Sockeye,1984,NA,NA,Skeena
174,Lake Sockeye,1985,NA,NA,Skeena
174,Lake Sockeye,1986,NA,NA,Skeena
174,Lake Sockeye,1987,NA,NA,Skeena
174,Lake Sockeye,1988,NA,NA,Skeena
174,Lake Sockeye,1989,NA,NA,Skeena
174,Lake Sockeye,1990,NA,NA,Skeena
174,Lake Sockeye,1991,NA,NA,Skeena
174,Lake Sockeye,1992,NA,NA,Skeena
174,Lake Sockeye,1993,NA,NA,Skeena
174,Lake Sockeye,1994,NA,NA,Skeena
174,Lake Sockeye,1995,NA,NA,Skeena
174,Lake Sockeye,1996,NA,NA,Skeena
174,Lake Sockeye,1997,NA,NA,Skeena
174,Lake Sockeye,1998,NA,NA,Skeena
174,Lake Sockeye,1999,NA,NA,Skeena
174,Lake Sockeye,2000,NA,NA,Skeena
174,Lake Sockeye,2001,NA,NA,Skeena
174,Lake Sockeye,2002,NA,NA,Skeena
174,Lake Sockeye,2003,NA,NA,Skeena
174,Lake Sockeye,2004,NA,NA,Skeena
174,Lake Sockeye,2005,NA,NA,Skeena
174,Lake Sockeye,2006,NA,NA,Skeena
174,Lake Sockeye,2007,NA,NA,Skeena
174,Lake Sockeye,2008,NA,NA,Skeena
174,Lake Sockeye,2009,NA,NA,Skeena
174,Lake Sockeye,2010,NA,NA,Skeena
174,Lake Sockeye,2011,NA,NA,Skeena
174,Lake Sockeye,2012,NA,NA,Skeena
174,Lake Sockeye,2013,NA,NA,Skeena
174,Lake Sockeye,2014,NA,NA,Skeena
174,Lake Sockeye,2015,NA,NA,Skeena
174,Lake Sockeye,2016,NA,NA,Skeena
174,Lake Sockeye,2017,NA,NA,Skeena
174,Lake Sockeye,2018,NA,NA,Skeena
174,Lake Sockeye,2019,NA,NA,Skeena
174,Lake Sockeye,2020,NA,NA,Skeena
174,Lake Sockeye,2021,NA,NA,Skeena
174,Lake Sockeye,2022,NA,NA,Skeena
174,Lake Sockeye,2023,NA,NA,Skeena
175,Lake Sockeye,1950,NA,NA,Skeena
175,Lake Sockeye,1951,NA,NA,Skeena
175,Lake Sockeye,1952,NA,NA,Skeena
175,Lake Sockeye,1953,NA,NA,Skeena
175,Lake Sockeye,1954,NA,NA,Skeena
175,Lake Sockeye,1955,NA,NA,Skeena
175,Lake Sockeye,1956,NA,NA,Skeena
175,Lake Sockeye,1957,NA,NA,Skeena
175,Lake Sockeye,1958,NA,NA,Skeena
175,Lake Sockeye,1959,NA,NA,Skeena
175,Lake Sockeye,1960,NA,NA,Skeena
175,Lake Sockeye,1961,NA,NA,Skeena
175,Lake Sockeye,1962,NA,NA,Skeena
175,Lake Sockeye,1963,NA,NA,Skeena
175,Lake Sockeye,1964,NA,NA,Skeena
175,Lake Sockeye,1965,4,7,Skeena
175,Lake Sockeye,1966,50,118,Skeena
175,Lake Sockeye,1967,1500,4076,Skeena
175,Lake Sockeye,1968,1500,3404,Skeena
175,Lake Sockeye,1969,800,1480,Skeena
175,Lake Sockeye,1970,7000,13036,Skeena
175,Lake Sockeye,1971,10000,20081,Skeena
175,Lake Sockeye,1972,15000,30899,Skeena
175,Lake Sockeye,1973,6000,14068,Skeena
175,Lake Sockeye,1974,1500,3961,Skeena
175,Lake Sockeye,1975,2000,3261,Skeena
175,Lake Sockeye,1976,6000,12621,Skeena
175,Lake Sockeye,1977,1000,2129,Skeena
175,Lake Sockeye,1978,1000,2230,Skeena
175,Lake Sockeye,1979,NA,NA,Skeena
175,Lake Sockeye,1980,NA,NA,Skeena
175,Lake Sockeye,1981,1007,2125,Skeena
175,Lake Sockeye,1982,1007,2435,Skeena
175,Lake Sockeye,1983,NA,NA,Skeena
175,Lake Sockeye,1984,NA,NA,Skeena
175,Lake Sockeye,1985,1813,3786,Skeena
175,Lake Sockeye,1986,705,1368,Skeena
175,Lake Sockeye,1987,1209,1873,Skeena
175,Lake Sockeye,1988,1410,3301,Skeena
175,Lake Sockeye,1989,604,1197,Skeena
175,Lake Sockeye,1990,NA,NA,Skeena
175,Lake Sockeye,1991,1228,2996,Skeena
175,Lake Sockeye,1992,NA,NA,Skeena
175,Lake Sockeye,1993,NA,NA,Skeena
175,Lake Sockeye,1994,NA,NA,Skeena
175,Lake Sockeye,1995,12278,31813,Skeena
175,Lake Sockeye,1996,NA,NA,Skeena
175,Lake Sockeye,1997,8185,22305,Skeena
175,Lake Sockeye,1998,NA,NA,Skeena
175,Lake Sockeye,1999,13642,15715,Skeena
175,Lake Sockeye,2000,2500,4785,Skeena
175,Lake Sockeye,2001,7500,13651,Skeena
175,Lake Sockeye,2002,6519,10789,Skeena
175,Lake Sockeye,2003,8333,11908,Skeena
175,Lake Sockeye,2004,NA,NA,Skeena
175,Lake Sockeye,2005,NA,NA,Skeena
175,Lake Sockeye,2006,NA,NA,Skeena
175,Lake Sockeye,2007,NA,NA,Skeena
175,Lake Sockeye,2008,NA,NA,Skeena
175,Lake Sockeye,2009,NA,NA,Skeena
175,Lake Sockeye,2010,NA,NA,Skeena
175,Lake Sockeye,2011,NA,NA,Skeena
175,Lake Sockeye,2012,NA,NA,Skeena
175,Lake Sockeye,2013,NA,NA,Skeena
175,Lake Sockeye,2014,NA,NA,Skeena
175,Lake Sockeye,2015,NA,NA,Skeena
175,Lake Sockeye,2016,NA,NA,Skeena
175,Lake Sockeye,2017,NA,NA,Skeena
175,Lake Sockeye,2018,2344,2712,Skeena
175,Lake Sockeye,2019,280,376,Skeena
175,Lake Sockeye,2020,NA,NA,Skeena
175,Lake Sockeye,2021,300,494,Skeena
175,Lake Sockeye,2022,184,249,Skeena
175,Lake Sockeye,2023,400,524,Skeena
176,Lake Sockeye,1950,NA,NA,Skeena
176,Lake Sockeye,1951,NA,NA,Skeena
176,Lake Sockeye,1952,NA,NA,Skeena
176,Lake Sockeye,1953,NA,NA,Skeena
176,Lake Sockeye,1954,NA,NA,Skeena
176,Lake Sockeye,1955,NA,NA,Skeena
176,Lake Sockeye,1956,NA,NA,Skeena
176,Lake Sockeye,1957,NA,NA,Skeena
176,Lake Sockeye,1958,NA,NA,Skeena
176,Lake Sockeye,1959,NA,NA,Skeena
176,Lake Sockeye,1960,840,1670,Skeena
176,Lake Sockeye,1961,2241,4223,Skeena
176,Lake Sockeye,1962,2241,4601,Skeena
176,Lake Sockeye,1963,2024,2954,Skeena
176,Lake Sockeye,1964,1518,3013,Skeena
176,Lake Sockeye,1965,2987,5164,Skeena
176,Lake Sockeye,1966,1587,3821,Skeena
176,Lake Sockeye,1967,2894,8081,Skeena
176,Lake Sockeye,1968,1774,4106,Skeena
176,Lake Sockeye,1969,2241,4201,Skeena
176,Lake Sockeye,1970,1774,3348,Skeena
176,Lake Sockeye,1971,2241,4571,Skeena
176,Lake Sockeye,1972,6348,13296,Skeena
176,Lake Sockeye,1973,6348,15202,Skeena
176,Lake Sockeye,1974,6348,17201,Skeena
176,Lake Sockeye,1975,3548,5841,Skeena
176,Lake Sockeye,1976,1774,3796,Skeena
176,Lake Sockeye,1977,6348,13756,Skeena
176,Lake Sockeye,1978,1774,4032,Skeena
176,Lake Sockeye,1979,784,1643,Skeena
176,Lake Sockeye,1980,840,1876,Skeena
176,Lake Sockeye,1981,654,1403,Skeena
176,Lake Sockeye,1982,1027,2539,Skeena
176,Lake Sockeye,1983,822,1577,Skeena
176,Lake Sockeye,1984,1064,1974,Skeena
176,Lake Sockeye,1985,2127,4486,Skeena
176,Lake Sockeye,1986,2127,4215,Skeena
176,Lake Sockeye,1987,4254,6692,Skeena
176,Lake Sockeye,1988,2553,6046,Skeena
176,Lake Sockeye,1989,3829,7708,Skeena
176,Lake Sockeye,1990,6381,14334,Skeena
176,Lake Sockeye,1991,6381,15677,Skeena
176,Lake Sockeye,1992,17017,43608,Skeena
176,Lake Sockeye,1993,14890,34678,Skeena
176,Lake Sockeye,1994,23398,53711,Skeena
176,Lake Sockeye,1995,20739,55259,Skeena
176,Lake Sockeye,1996,8083,22904,Skeena
176,Lake Sockeye,1997,15528,45189,Skeena
176,Lake Sockeye,1998,16591,28352,Skeena
176,Lake Sockeye,1999,NA,NA,Skeena
176,Lake Sockeye,2000,24232,48128,Skeena
176,Lake Sockeye,2001,19614,35974,Skeena
176,Lake Sockeye,2002,26801,46671,Skeena
176,Lake Sockeye,2003,48643,70834,Skeena
176,Lake Sockeye,2004,24328,36398,Skeena
176,Lake Sockeye,2005,16100,20850,Skeena
176,Lake Sockeye,2006,18745,28449,Skeena
176,Lake Sockeye,2007,16885,33266,Skeena
176,Lake Sockeye,2008,21452,34656,Skeena
176,Lake Sockeye,2009,25405,30375,Skeena
176,Lake Sockeye,2010,54028,64576,Skeena
176,Lake Sockeye,2011,33468,49194,Skeena
176,Lake Sockeye,2012,40981,55563,Skeena
176,Lake Sockeye,2013,NA,NA,Skeena
176,Lake Sockeye,2014,26651,38002,Skeena
176,Lake Sockeye,2015,23007,29145,Skeena
176,Lake Sockeye,2016,22333,33620,Skeena
176,Lake Sockeye,2017,27089,30732,Skeena
176,Lake Sockeye,2018,37597,44303,Skeena
176,Lake Sockeye,2019,NA,NA,Skeena
176,Lake Sockeye,2020,13344,16049,Skeena
176,Lake Sockeye,2021,15781,26765,Skeena
176,Lake Sockeye,2022,39044,53559,Skeena
176,Lake Sockeye,2023,20704,27592,Skeena
177,Lake Sockeye,1950,NA,NA,Skeena
177,Lake Sockeye,1951,NA,NA,Skeena
177,Lake Sockeye,1952,NA,NA,Skeena
177,Lake Sockeye,1953,NA,NA,Skeena
177,Lake Sockeye,1954,NA,NA,Skeena
177,Lake Sockeye,1955,NA,NA,Skeena
177,Lake Sockeye,1956,NA,NA,Skeena
177,Lake Sockeye,1957,NA,NA,Skeena
177,Lake Sockeye,1958,NA,NA,Skeena
177,Lake Sockeye,1959,NA,NA,Skeena
177,Lake Sockeye,1960,11348,14499,Skeena
177,Lake Sockeye,1961,14879,18723,Skeena
177,Lake Sockeye,1962,17333,22347,Skeena
177,Lake Sockeye,1963,19922,23104,Skeena
177,Lake Sockeye,1964,52421,66949,Skeena
177,Lake Sockeye,1965,87763,107601,Skeena
177,Lake Sockeye,1966,39873,53571,Skeena
177,Lake Sockeye,1967,29440,40931,Skeena
177,Lake Sockeye,1968,24933,33175,Skeena
177,Lake Sockeye,1969,14216,17862,Skeena
177,Lake Sockeye,1970,11373,14318,Skeena
177,Lake Sockeye,1971,6561,8444,Skeena
177,Lake Sockeye,1972,5796,7513,Skeena
177,Lake Sockeye,1973,3937,5282,Skeena
177,Lake Sockeye,1974,5249,7250,Skeena
177,Lake Sockeye,1975,5686,6866,Skeena
177,Lake Sockeye,1976,6561,8555,Skeena
177,Lake Sockeye,1977,5085,6652,Skeena
177,Lake Sockeye,1978,11810,15642,Skeena
177,Lake Sockeye,1979,12466,16162,Skeena
177,Lake Sockeye,1980,29438,38811,Skeena
177,Lake Sockeye,1981,15966,20833,Skeena
177,Lake Sockeye,1982,30110,38751,Skeena
177,Lake Sockeye,1983,19246,21359,Skeena
177,Lake Sockeye,1984,9514,11296,Skeena
177,Lake Sockeye,1985,36306,51339,Skeena
177,Lake Sockeye,1986,8967,11733,Skeena
177,Lake Sockeye,1987,5304,6097,Skeena
177,Lake Sockeye,1988,10443,16403,Skeena
177,Lake Sockeye,1989,7677,10221,Skeena
177,Lake Sockeye,1990,2690,3684,Skeena
177,Lake Sockeye,1991,13451,18909,Skeena
177,Lake Sockeye,1992,10389,17495,Skeena
177,Lake Sockeye,1993,13669,22133,Skeena
177,Lake Sockeye,1994,3117,4376,Skeena
177,Lake Sockeye,1995,27448,41714,Skeena
177,Lake Sockeye,1996,23675,39208,Skeena
177,Lake Sockeye,1997,3445,6980,Skeena
177,Lake Sockeye,1998,5318,7046,Skeena
177,Lake Sockeye,1999,9931,12067,Skeena
177,Lake Sockeye,2000,NA,NA,Skeena
177,Lake Sockeye,2001,10960,13000,Skeena
177,Lake Sockeye,2002,NA,NA,Skeena
177,Lake Sockeye,2003,2783,3317,Skeena
177,Lake Sockeye,2004,5168,6111,Skeena
177,Lake Sockeye,2005,8280,9441,Skeena
177,Lake Sockeye,2006,2530,3199,Skeena
177,Lake Sockeye,2007,6125,7193,Skeena
177,Lake Sockeye,2008,7413,8141,Skeena
177,Lake Sockeye,2009,10305,11247,Skeena
177,Lake Sockeye,2010,20750,22863,Skeena
177,Lake Sockeye,2011,23810,27368,Skeena
177,Lake Sockeye,2012,27594,31117,Skeena
177,Lake Sockeye,2013,26462,28325,Skeena
177,Lake Sockeye,2014,20508,22160,Skeena
177,Lake Sockeye,2015,28528,30251,Skeena
177,Lake Sockeye,2016,29723,33943,Skeena
177,Lake Sockeye,2017,12523,12674,Skeena
177,Lake Sockeye,2018,10958,11388,Skeena
177,Lake Sockeye,2019,16257,17566,Skeena
177,Lake Sockeye,2020,1236,1298,Skeena
177,Lake Sockeye,2021,10799,11467,Skeena
177,Lake Sockeye,2022,18962,20041,Skeena
177,Lake Sockeye,2023,19257,20589,Skeena
178,Lake Sockeye,1950,NA,NA,Skeena
178,Lake Sockeye,1951,NA,NA,Skeena
178,Lake Sockeye,1952,NA,NA,Skeena
178,Lake Sockeye,1953,NA,NA,Skeena
178,Lake Sockeye,1954,NA,NA,Skeena
178,Lake Sockeye,1955,NA,NA,Skeena
178,Lake Sockeye,1956,NA,NA,Skeena
178,Lake Sockeye,1957,NA,NA,Skeena
178,Lake Sockeye,1958,NA,NA,Skeena
178,Lake Sockeye,1959,NA,NA,Skeena
178,Lake Sockeye,1960,1500,2200,Skeena
178,Lake Sockeye,1961,1500,2145,Skeena
178,Lake Sockeye,1962,1000,1489,Skeena
178,Lake Sockeye,1963,1600,2004,Skeena
178,Lake Sockeye,1964,1000,1466,Skeena
178,Lake Sockeye,1965,6000,8219,Skeena
178,Lake Sockeye,1966,8000,12789,Skeena
178,Lake Sockeye,1967,400,679,Skeena
178,Lake Sockeye,1968,5000,7859,Skeena
178,Lake Sockeye,1969,1944,2773,Skeena
178,Lake Sockeye,1970,3000,4293,Skeena
178,Lake Sockeye,1971,2600,3861,Skeena
178,Lake Sockeye,1972,1200,1804,Skeena
178,Lake Sockeye,1973,4000,6380,Skeena
178,Lake Sockeye,1974,3600,6041,Skeena
178,Lake Sockeye,1975,200,267,Skeena
178,Lake Sockeye,1976,,,Skeena
178,Lake Sockeye,1977,1200,1832,Skeena
178,Lake Sockeye,1978,8000,12475,Skeena
178,Lake Sockeye,1979,2200,3307,Skeena
178,Lake Sockeye,1980,280,433,Skeena
178,Lake Sockeye,1981,3000,4560,Skeena
178,Lake Sockeye,1982,2000,3258,Skeena
178,Lake Sockeye,1983,10000,12143,Skeena
178,Lake Sockeye,1984,1000,1281,Skeena
178,Lake Sockeye,1985,1200,2107,Skeena
178,Lake Sockeye,1986,6000,8863,Skeena
178,Lake Sockeye,1987,6000,7545,Skeena
178,Lake Sockeye,1988,4000,7600,Skeena
178,Lake Sockeye,1989,,,Skeena
178,Lake Sockeye,1990,3000,4510,Skeena
178,Lake Sockeye,1991,1200,1970,Skeena
178,Lake Sockeye,1992,10000,18868,Skeena
178,Lake Sockeye,1993,15000,30564,Skeena
178,Lake Sockeye,1994,,,Skeena
178,Lake Sockeye,1995,,,Skeena
178,Lake Sockeye,1996,,,Skeena
178,Lake Sockeye,1997,,,Skeena
178,Lake Sockeye,1998,,,Skeena
