CUID,Species,Region,Year,Spawner.Abundance,cu_name_pse
705,Coho,Fraser,1952,-989898,Fraser Canyon
705,Coho,Fraser,1953,-989898,Fraser Canyon
705,Coho,Fraser,1954,-989898,Fraser Canyon
705,Coho,Fraser,1955,-989898,Fraser Canyon
705,Coho,Fraser,1956,-989898,Fraser Canyon
705,Coho,Fraser,1957,-989898,Fraser Canyon
705,Coho,Fraser,1958,-989898,Fraser Canyon
705,Coho,Fraser,1959,-989898,Fraser Canyon
705,Coho,Fraser,1960,-989898,Fraser Canyon
705,Coho,Fraser,1961,-989898,Fraser Canyon
705,Coho,Fraser,1962,-989898,Fraser Canyon
705,Coho,Fraser,1963,-989898,Fraser Canyon
705,Coho,Fraser,1964,-989898,Fraser Canyon
705,Coho,Fraser,1965,-989898,Fraser Canyon
705,Coho,Fraser,1966,-989898,Fraser Canyon
705,Coho,Fraser,1967,-989898,Fraser Canyon
705,Coho,Fraser,1968,-989898,Fraser Canyon
705,Coho,Fraser,1969,-989898,Fraser Canyon
705,Coho,Fraser,1970,-989898,Fraser Canyon
705,Coho,Fraser,1971,-989898,Fraser Canyon
705,Coho,Fraser,1972,-989898,Fraser Canyon
705,Coho,Fraser,1973,-989898,Fraser Canyon
705,Coho,Fraser,1974,-989898,Fraser Canyon
705,Coho,Fraser,1975,-989898,Fraser Canyon
705,Coho,Fraser,1976,-989898,Fraser Canyon
705,Coho,Fraser,1977,-989898,Fraser Canyon
705,Coho,Fraser,1978,-989898,Fraser Canyon
705,Coho,Fraser,1979,-989898,Fraser Canyon
705,Coho,Fraser,1980,-989898,Fraser Canyon
705,Coho,Fraser,1981,-989898,Fraser Canyon
705,Coho,Fraser,1982,-989898,Fraser Canyon
705,Coho,Fraser,1983,-989898,Fraser Canyon
705,Coho,Fraser,1984,14925,Fraser Canyon
705,Coho,Fraser,1985,10084,Fraser Canyon
705,Coho,Fraser,1986,11403,Fraser Canyon
705,Coho,Fraser,1987,13187,Fraser Canyon
705,Coho,Fraser,1988,16060,Fraser Canyon
705,Coho,Fraser,1989,11206,Fraser Canyon
705,Coho,Fraser,1990,7110,Fraser Canyon
705,Coho,Fraser,1991,4674,Fraser Canyon
705,Coho,Fraser,1992,7506,Fraser Canyon
705,Coho,Fraser,1993,2406,Fraser Canyon
705,Coho,Fraser,1994,4348,Fraser Canyon
705,Coho,Fraser,1995,3519,Fraser Canyon
705,Coho,Fraser,1996,1473,Fraser Canyon
705,Coho,Fraser,1997,1964,Fraser Canyon
705,Coho,Fraser,1998,5460,Fraser Canyon
705,Coho,Fraser,1999,4096,Fraser Canyon
705,Coho,Fraser,2000,2719,Fraser Canyon
705,Coho,Fraser,2001,5971,Fraser Canyon
705,Coho,Fraser,2002,3817,Fraser Canyon
705,Coho,Fraser,2003,4552,Fraser Canyon
705,Coho,Fraser,2004,5872,Fraser Canyon
705,Coho,Fraser,2005,2269,Fraser Canyon
705,Coho,Fraser,2006,1605,Fraser Canyon
705,Coho,Fraser,2007,2739,Fraser Canyon
705,Coho,Fraser,2008,1138,Fraser Canyon
705,Coho,Fraser,2009,2308,Fraser Canyon
705,Coho,Fraser,2010,2227,Fraser Canyon
705,Coho,Fraser,2011,3189,Fraser Canyon
705,Coho,Fraser,2012,5134,Fraser Canyon
705,Coho,Fraser,2013,5398,Fraser Canyon
705,Coho,Fraser,2014,1048,Fraser Canyon
705,Coho,Fraser,2015,352,Fraser Canyon
705,Coho,Fraser,2016,1160,Fraser Canyon
705,Coho,Fraser,2017,1657,Fraser Canyon
705,Coho,Fraser,2018,4916,Fraser Canyon
705,Coho,Fraser,2019,3259,Fraser Canyon
705,Coho,Fraser,2020,5311,Fraser Canyon
705,Coho,Fraser,2021,2372,Fraser Canyon
705,Coho,Fraser,2022,6420,Fraser Canyon
705,Coho,Fraser,2023,-989898,Fraser Canyon
707,Coho,Fraser,1950,-989898,Lower Thompson
707,Coho,Fraser,1951,-989898,Lower Thompson
707,Coho,Fraser,1952,-989898,Lower Thompson
707,Coho,Fraser,1953,-989898,Lower Thompson
707,Coho,Fraser,1954,-989898,Lower Thompson
707,Coho,Fraser,1955,-989898,Lower Thompson
707,Coho,Fraser,1956,-989898,Lower Thompson
707,Coho,Fraser,1957,-989898,Lower Thompson
707,Coho,Fraser,1958,-989898,Lower Thompson
707,Coho,Fraser,1959,-989898,Lower Thompson
707,Coho,Fraser,1960,-989898,Lower Thompson
707,Coho,Fraser,1961,-989898,Lower Thompson
707,Coho,Fraser,1962,-989898,Lower Thompson
707,Coho,Fraser,1963,-989898,Lower Thompson
707,Coho,Fraser,1964,-989898,Lower Thompson
707,Coho,Fraser,1965,-989898,Lower Thompson
707,Coho,Fraser,1966,-989898,Lower Thompson
707,Coho,Fraser,1967,-989898,Lower Thompson
707,Coho,Fraser,1968,-989898,Lower Thompson
707,Coho,Fraser,1969,-989898,Lower Thompson
707,Coho,Fraser,1970,-989898,Lower Thompson
707,Coho,Fraser,1971,-989898,Lower Thompson
707,Coho,Fraser,1972,-989898,Lower Thompson
707,Coho,Fraser,1973,-989898,Lower Thompson
707,Coho,Fraser,1974,-989898,Lower Thompson
707,Coho,Fraser,1975,-989898,Lower Thompson
707,Coho,Fraser,1976,-989898,Lower Thompson
707,Coho,Fraser,1977,-989898,Lower Thompson
707,Coho,Fraser,1978,-989898,Lower Thompson
707,Coho,Fraser,1979,-989898,Lower Thompson
707,Coho,Fraser,1980,-989898,Lower Thompson
707,Coho,Fraser,1981,-989898,Lower Thompson
707,Coho,Fraser,1982,-989898,Lower Thompson
707,Coho,Fraser,1983,-989898,Lower Thompson
707,Coho,Fraser,1984,6900,Lower Thompson
707,Coho,Fraser,1985,4534,Lower Thompson
707,Coho,Fraser,1986,4819,Lower Thompson
707,Coho,Fraser,1987,6594,Lower Thompson
707,Coho,Fraser,1988,6777,Lower Thompson
707,Coho,Fraser,1989,7197,Lower Thompson
707,Coho,Fraser,1990,8902,Lower Thompson
707,Coho,Fraser,1991,7638,Lower Thompson
707,Coho,Fraser,1992,8695,Lower Thompson
707,Coho,Fraser,1993,16401,Lower Thompson
707,Coho,Fraser,1994,11103,Lower Thompson
707,Coho,Fraser,1995,6151,Lower Thompson
707,Coho,Fraser,1996,2421,Lower Thompson
707,Coho,Fraser,1997,8109,Lower Thompson
707,Coho,Fraser,1998,2587,Lower Thompson
707,Coho,Fraser,1999,4636,Lower Thompson
707,Coho,Fraser,2000,5207,Lower Thompson
707,Coho,Fraser,2001,10148,Lower Thompson
707,Coho,Fraser,2002,16654,Lower Thompson
707,Coho,Fraser,2003,3289,Lower Thompson
707,Coho,Fraser,2004,4506,Lower Thompson
707,Coho,Fraser,2005,2861,Lower Thompson
707,Coho,Fraser,2006,1226,Lower Thompson
707,Coho,Fraser,2007,10327,Lower Thompson
707,Coho,Fraser,2008,3909,Lower Thompson
707,Coho,Fraser,2009,4916,Lower Thompson
707,Coho,Fraser,2010,12393,Lower Thompson
707,Coho,Fraser,2011,7431,Lower Thompson
707,Coho,Fraser,2012,11696,Lower Thompson
707,Coho,Fraser,2013,12014,Lower Thompson
707,Coho,Fraser,2014,7569,Lower Thompson
707,Coho,Fraser,2015,5307,Lower Thompson
707,Coho,Fraser,2016,18588,Lower Thompson
707,Coho,Fraser,2017,4470,Lower Thompson
707,Coho,Fraser,2018,7522,Lower Thompson
707,Coho,Fraser,2019,13592,Lower Thompson
707,Coho,Fraser,2020,18661,Lower Thompson
707,Coho,Fraser,2021,23858,Lower Thompson
707,Coho,Fraser,2022,20032,Lower Thompson
707,Coho,Fraser,2023,-989898,Lower Thompson
708,Coho,Fraser,1950,-989898,South Thompson
708,Coho,Fraser,1951,-989898,South Thompson
708,Coho,Fraser,1952,-989898,South Thompson
708,Coho,Fraser,1953,-989898,South Thompson
708,Coho,Fraser,1954,-989898,South Thompson
708,Coho,Fraser,1955,-989898,South Thompson
708,Coho,Fraser,1956,-989898,South Thompson
708,Coho,Fraser,1957,-989898,South Thompson
708,Coho,Fraser,1958,-989898,South Thompson
708,Coho,Fraser,1959,-989898,South Thompson
708,Coho,Fraser,1960,-989898,South Thompson
708,Coho,Fraser,1961,-989898,South Thompson
708,Coho,Fraser,1962,-989898,South Thompson
708,Coho,Fraser,1963,-989898,South Thompson
708,Coho,Fraser,1964,-989898,South Thompson
708,Coho,Fraser,1965,-989898,South Thompson
708,Coho,Fraser,1966,-989898,South Thompson
708,Coho,Fraser,1967,-989898,South Thompson
708,Coho,Fraser,1968,-989898,South Thompson
708,Coho,Fraser,1969,-989898,South Thompson
708,Coho,Fraser,1970,-989898,South Thompson
708,Coho,Fraser,1971,-989898,South Thompson
708,Coho,Fraser,1972,-989898,South Thompson
708,Coho,Fraser,1973,-989898,South Thompson
708,Coho,Fraser,1974,-989898,South Thompson
708,Coho,Fraser,1975,-989898,South Thompson
708,Coho,Fraser,1976,-989898,South Thompson
708,Coho,Fraser,1977,-989898,South Thompson
708,Coho,Fraser,1978,-989898,South Thompson
708,Coho,Fraser,1979,-989898,South Thompson
708,Coho,Fraser,1980,-989898,South Thompson
708,Coho,Fraser,1981,-989898,South Thompson
708,Coho,Fraser,1982,-989898,South Thompson
708,Coho,Fraser,1983,-989898,South Thompson
708,Coho,Fraser,1984,16946,South Thompson
708,Coho,Fraser,1985,18294,South Thompson
708,Coho,Fraser,1986,17804,South Thompson
708,Coho,Fraser,1987,24231,South Thompson
708,Coho,Fraser,1988,28653,South Thompson
708,Coho,Fraser,1989,19714,South Thompson
708,Coho,Fraser,1990,11123,South Thompson
708,Coho,Fraser,1991,5158,South Thompson
708,Coho,Fraser,1992,14145,South Thompson
708,Coho,Fraser,1993,2735,South Thompson
708,Coho,Fraser,1994,4950,South Thompson
708,Coho,Fraser,1995,4203,South Thompson
708,Coho,Fraser,1996,1430,South Thompson
708,Coho,Fraser,1997,1454,South Thompson
708,Coho,Fraser,1998,5331,South Thompson
708,Coho,Fraser,1999,3366,South Thompson
708,Coho,Fraser,2000,3443,South Thompson
708,Coho,Fraser,2001,13290,South Thompson
708,Coho,Fraser,2002,10722,South Thompson
708,Coho,Fraser,2003,3466,South Thompson
708,Coho,Fraser,2004,16100,South Thompson
708,Coho,Fraser,2005,2507,South Thompson
708,Coho,Fraser,2006,2022,South Thompson
708,Coho,Fraser,2007,12494,South Thompson
708,Coho,Fraser,2008,6897,South Thompson
708,Coho,Fraser,2009,3918,South Thompson
708,Coho,Fraser,2010,9119,South Thompson
708,Coho,Fraser,2011,5005,South Thompson
708,Coho,Fraser,2012,13479,South Thompson
708,Coho,Fraser,2013,13251,South Thompson
708,Coho,Fraser,2014,2348,South Thompson
708,Coho,Fraser,2015,2549,South Thompson
708,Coho,Fraser,2016,15302,South Thompson
708,Coho,Fraser,2017,2982,South Thompson
708,Coho,Fraser,2018,6467,South Thompson
708,Coho,Fraser,2019,8560,South Thompson
708,Coho,Fraser,2020,15415,South Thompson
708,Coho,Fraser,2021,20576,South Thompson
708,Coho,Fraser,2022,11442,South Thompson
708,Coho,Fraser,2023,-989898,South Thompson
709,Coho,Fraser,1950,-989898,North Thompson
709,Coho,Fraser,1951,-989898,North Thompson
709,Coho,Fraser,1952,-989898,North Thompson
709,Coho,Fraser,1953,-989898,North Thompson
709,Coho,Fraser,1954,-989898,North Thompson
709,Coho,Fraser,1955,-989898,North Thompson
709,Coho,Fraser,1956,-989898,North Thompson
709,Coho,Fraser,1957,-989898,North Thompson
709,Coho,Fraser,1958,-989898,North Thompson
709,Coho,Fraser,1959,-989898,North Thompson
709,Coho,Fraser,1960,-989898,North Thompson
709,Coho,Fraser,1961,-989898,North Thompson
709,Coho,Fraser,1962,-989898,North Thompson
709,Coho,Fraser,1963,-989898,North Thompson
709,Coho,Fraser,1964,-989898,North Thompson
709,Coho,Fraser,1965,-989898,North Thompson
709,Coho,Fraser,1966,-989898,North Thompson
709,Coho,Fraser,1967,-989898,North Thompson
709,Coho,Fraser,1968,-989898,North Thompson
709,Coho,Fraser,1969,-989898,North Thompson
709,Coho,Fraser,1970,-989898,North Thompson
709,Coho,Fraser,1971,-989898,North Thompson
709,Coho,Fraser,1972,-989898,North Thompson
709,Coho,Fraser,1973,-989898,North Thompson
709,Coho,Fraser,1974,-989898,North Thompson
709,Coho,Fraser,1975,-989898,North Thompson
709,Coho,Fraser,1976,-989898,North Thompson
709,Coho,Fraser,1977,-989898,North Thompson
709,Coho,Fraser,1978,-989898,North Thompson
709,Coho,Fraser,1979,-989898,North Thompson
709,Coho,Fraser,1980,-989898,North Thompson
709,Coho,Fraser,1981,-989898,North Thompson
709,Coho,Fraser,1982,-989898,North Thompson
709,Coho,Fraser,1983,-989898,North Thompson
709,Coho,Fraser,1984,41661,North Thompson
709,Coho,Fraser,1985,18332,North Thompson
709,Coho,Fraser,1986,31584,North Thompson
709,Coho,Fraser,1987,31547,North Thompson
709,Coho,Fraser,1988,35470,North Thompson
709,Coho,Fraser,1989,24882,North Thompson
709,Coho,Fraser,1990,17935,North Thompson
709,Coho,Fraser,1991,12243,North Thompson
709,Coho,Fraser,1992,15929,North Thompson
709,Coho,Fraser,1993,6774,North Thompson
709,Coho,Fraser,1994,15230,North Thompson
709,Coho,Fraser,1995,12778,North Thompson
709,Coho,Fraser,1996,6007,North Thompson
709,Coho,Fraser,1997,8724,North Thompson
709,Coho,Fraser,1998,9928,North Thompson
709,Coho,Fraser,1999,10866,North Thompson
709,Coho,Fraser,2000,8224,North Thompson
709,Coho,Fraser,2001,27408,North Thompson
709,Coho,Fraser,2002,22207,North Thompson
709,Coho,Fraser,2003,7384,North Thompson
709,Coho,Fraser,2004,10787,North Thompson
709,Coho,Fraser,2005,4677,North Thompson
709,Coho,Fraser,2006,3786,North Thompson
709,Coho,Fraser,2007,24702,North Thompson
709,Coho,Fraser,2008,3931,North Thompson
709,Coho,Fraser,2009,9749,North Thompson
709,Coho,Fraser,2010,12301,North Thompson
709,Coho,Fraser,2011,8870,North Thompson
709,Coho,Fraser,2012,20124,North Thompson
709,Coho,Fraser,2013,16357,North Thompson
709,Coho,Fraser,2014,5393,North Thompson
709,Coho,Fraser,2015,3287,North Thompson
709,Coho,Fraser,2016,16955,North Thompson
709,Coho,Fraser,2017,12040,North Thompson
709,Coho,Fraser,2018,11531,North Thompson
709,Coho,Fraser,2019,15497,North Thompson
709,Coho,Fraser,2020,26380,North Thompson
709,Coho,Fraser,2021,29278,North Thompson
709,Coho,Fraser,2022,19177,North Thompson
709,Coho,Fraser,2023,-989898,North Thompson
710,Pink (odd),Fraser,1950,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1951,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1952,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1953,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1954,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1955,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1956,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1957,2242867,Fraser River (odd)
710,Pink (odd),Fraser,1958,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1959,1078000,Fraser River (odd)
710,Pink (odd),Fraser,1960,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1961,1092561,Fraser River (odd)
710,Pink (odd),Fraser,1962,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1963,1954038,Fraser River (odd)
710,Pink (odd),Fraser,1964,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1965,1194099,Fraser River (odd)
710,Pink (odd),Fraser,1966,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1967,1831219,Fraser River (odd)
710,Pink (odd),Fraser,1968,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1969,1530913,Fraser River (odd)
710,Pink (odd),Fraser,1970,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1971,1804952,Fraser River (odd)
710,Pink (odd),Fraser,1972,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1973,1754261,Fraser River (odd)
710,Pink (odd),Fraser,1974,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1975,1367089,Fraser River (odd)
710,Pink (odd),Fraser,1976,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1977,2387811,Fraser River (odd)
710,Pink (odd),Fraser,1978,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1979,3560654,Fraser River (odd)
710,Pink (odd),Fraser,1980,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1981,4488336,Fraser River (odd)
710,Pink (odd),Fraser,1982,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1983,4631721,Fraser River (odd)
710,Pink (odd),Fraser,1984,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1985,6460950,Fraser River (odd)
710,Pink (odd),Fraser,1986,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1987,3223521,Fraser River (odd)
710,Pink (odd),Fraser,1988,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1989,7189201,Fraser River (odd)
710,Pink (odd),Fraser,1990,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1991,12942835,Fraser River (odd)
710,Pink (odd),Fraser,1992,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1993,10768335,Fraser River (odd)
710,Pink (odd),Fraser,1994,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1995,7174584,Fraser River (odd)
710,Pink (odd),Fraser,1996,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1997,2842108,Fraser River (odd)
710,Pink (odd),Fraser,1998,-989898,Fraser River (odd)
710,Pink (odd),Fraser,1999,3444982,Fraser River (odd)
710,Pink (odd),Fraser,2000,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2001,19813620,Fraser River (odd)
710,Pink (odd),Fraser,2002,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2003,22181030,Fraser River (odd)
710,Pink (odd),Fraser,2004,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2005,8809624,Fraser River (odd)
710,Pink (odd),Fraser,2006,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2007,7650052,Fraser River (odd)
710,Pink (odd),Fraser,2008,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2009,15428836,Fraser River (odd)
710,Pink (odd),Fraser,2010,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2011,12784508,Fraser River (odd)
710,Pink (odd),Fraser,2012,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2013,9344490,Fraser River (odd)
710,Pink (odd),Fraser,2014,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2015,5368996,Fraser River (odd)
710,Pink (odd),Fraser,2016,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2017,3392159,Fraser River (odd)
710,Pink (odd),Fraser,2018,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2019,8307419,Fraser River (odd)
710,Pink (odd),Fraser,2020,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2021,7827445,Fraser River (odd)
710,Pink (odd),Fraser,2022,-989898,Fraser River (odd)
710,Pink (odd),Fraser,2023,9542025,Fraser River (odd)
711,Lake sockeye,Fraser,1938,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1940,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1941,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1942,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1943,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1944,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1945,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1947,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1948,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1949,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1950,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1951,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1952,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1953,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1954,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1955,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1956,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1957,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1958,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1959,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1960,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1961,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1962,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1963,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1964,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1965,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1966,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1967,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1968,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1969,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1970,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1971,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1972,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1973,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1974,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1975,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1976,-989898,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1977,20,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1978,1570,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1979,0,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1980,276,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1981,67,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1982,4000,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1983,270,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1984,180,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1985,20,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1986,1164,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1987,1716,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1988,6875,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1989,100,Chilliwack-Early Summer (cyclic)
711,Lake sockeye,Fraser,1990,2230,Chilliwack-Early Summer (cyclic)
